head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
building standards,Q96329090,subclass of,regulations,Q106947327,1,building standards subclass of regulations,building standards_Q96329090,regulations_Q106947327
consumption,Q12204,has part,production,Q739302,1,consumption has part production,consumption_Q12204,production_Q739302
conventions,Q92986448,has part,policy requirements,Q47318256,1,conventions has part policy requirements,conventions_Q92986448,policy requirements_Q47318256
drug abuse,Q3184856,subclass of,perti nent,id-less,1,drug abuse subclass of perti nent,drug abuse_Q3184856,perti nent_id-less
departments,Q643589,has part,parastatals,Q98082153,1,departments has part parastatals,departments_Q643589,parastatals_Q98082153
development partners,id-less,has part,private sector,Q591763,1,development partners has part private sector,development partners_id-less,private sector_Q591763
developmen,Q213713,part of,rural,Q7380465,1,developmen part of rural,developmen_Q213713,rural_Q7380465
develo pment,id-less,part of,environmental management,Q929380,1,develo pment part of environmental management,develo pment_id-less,environmental management_Q929380
devaluation,Q220788,has effect,growth recovery,Q54436410,1,devaluation has effect growth recovery,devaluation_Q220788,growth recovery_Q54436410
destroying,Q17781833,facet of,environment,Q2249676,1,destroying facet of environment,destroying_Q17781833,environment_Q2249676
destitute,Q3332083,subclass of,elderly people,Q2191986,1,destitute subclass of elderly people,destitute_Q3332083,elderly people_Q2191986
deserve,Q106696247,said to be the same as,merit,Q1527264,1,deserve said to be the same as merit,deserve_Q106696247,merit_Q1527264
departments,Q643589,part of,exp,Q23173789,1,departments part of exp,departments_Q643589,exp_Q23173789
department,Q6465,has part,qualitat,Q839486,1,department has part qualitat,department_Q6465,qualitat_Q839486
development policy,Q61706319,country,country,Q6256,1,development policy country country,development policy_Q61706319,country_Q6256
democratization,Q1064441,has effect,social cohesion,Q553270,1,democratization has effect social cohesion,democratization_Q1064441,social cohesion_Q553270
democracy,Q7174,has part,national unity,Q2199044,1,democracy has part national unity,democracy_Q7174,national unity_Q2199044
demand-driven research,id-less,subclass of,research,Q42240,1,demand-driven research subclass of research,demand-driven research_id-less,research_Q42240
demand,Q1665268,opposite of,supply,Q166656,1,demand opposite of supply,demand_Q1665268,supply_Q166656
degraded landscap,id-less,part of,fuel deficit areas,id-less,1,degraded landscap part of fuel deficit areas,degraded landscap_id-less,fuel deficit areas_id-less
decision-making process,Q54023377,part of,institutional arrangements,Q81231664,1,decision-making process part of institutional arrangements,decision-making process_Q54023377,institutional arrangements_Q81231664
decision-making,Q1331926,has part,positions,Q100351980,1,decision-making has part positions,decision-making_Q1331926,positions_Q100351980
decision-ma king,id-less,field of this occupation,environmental,Q10485087,1,decision-ma king field of this occupation environmental,decision-ma king_id-less,environmental_Q10485087
development plan,Q5266783,facet of,equita ble allocation of resources,id-less,1,development plan facet of equita ble allocation of resources,development plan_Q5266783,equita ble allocation of resources_id-less
development strategy,Q55983282,facet of,country,Q6256,1,development strategy facet of country,development strategy_Q55983282,country_Q6256
decisi ons,id-less,subclass of,communication,Q11024,1,decisi ons subclass of communication,decisi ons_id-less,communication_Q11024
discharg es,id-less,part of,waste disposal,Q180388,1,discharg es part of waste disposal,discharg es_id-less,waste disposal_Q180388
drinking water,Q7892,said to be the same as,pre sent status,id-less,1,drinking water said to be the same as pre sent status,drinking water_Q7892,pre sent status_id-less
donor,Q1968442,part of,public resourc es,id-less,1,donor part of public resourc es,donor_Q1968442,public resourc es_id-less
dividends,Q110719882,facet of,share capital,Q330601,1,dividends facet of share capital,dividends_Q110719882,share capital_Q330601
diversification of agricultural productio n,id-less,subclass of,production,Q739302,1,diversification of agricultural productio n subclass of production,diversification of agricultural productio n_id-less,production_Q739302
distribution of the wealth,id-less,facet of,wealth,Q200535,1,distribution of the wealth facet of wealth,distribution of the wealth_id-less,wealth_Q200535
dishes,Q77973362,part of,cultural,Q11042,1,dishes part of cultural,dishes_Q77973362,cultural_Q11042
diseases,Q12136,subclass of,health problems,Q93912954,1,diseases subclass of health problems,diseases_Q12136,health problems_Q93912954
discrimination,Q169207,subclass of,legislative reform,Q110254697,1,discrimination subclass of legislative reform,discrimination_Q169207,legislative reform_Q110254697
disabled,Q29819488,subclass of,physically,Q28732711,1,disabled subclass of physically,disabled_Q29819488,physically_Q28732711
development studies,Q651571,subclass of,curriculum,Q207137,1,development studies subclass of curriculum,development studies_Q651571,curriculum_Q207137
disabilities,Q5281167,subclass of,persons,Q5,1,disabilities subclass of persons,disabilities_Q5281167,persons_Q5
disabilities,Q5281167,has part,prevent the various forms,id-less,1,disabilities has part prevent the various forms,disabilities_Q5281167,prevent the various forms_id-less
disabilities,Q5281167,facet of,society,Q8425,1,disabilities facet of society,disabilities_Q5281167,society_Q8425
disabiliti es,id-less,subclass of,disadvantaged,Q106394435,1,disabiliti es subclass of disadvantaged,disabiliti es_id-less,disadvantaged_Q106394435
diffe rent,id-less,subclass of,agro-ecological zones,id-less,1,diffe rent subclass of agro-ecological zones,diffe rent_id-less,agro-ecological zones_id-less
dia logue,Q11231943,subclass of,continuous,Q2195,1,dia logue subclass of continuous,dia logue_Q11231943,continuous_Q2195
di scouragement,id-less,part of,culture,Q11042,1,di scouragement part of culture,di scouragement_id-less,culture_Q11042
developments in the country,id-less,facet of,country,Q6256,1,developments in the country facet of country,developments in the country_id-less,country_Q6256
decision making,Q1331926,uses,ingredient,Q10675206,1,decision making uses ingredient,decision making_Q1331926,ingredient_Q10675206
decentralisation,Q188961,subclass of,decision making,Q1331926,1,decentralisation subclass of decision making,decentralisation_Q188961,decision making_Q1331926
core business,Q1473480,opposite of,non-core b usiness,id-less,1,core business opposite of non-core b usiness,core business_Q1473480,non-core b usiness_id-less
crime investigation,Q16952708,subclass of,investigation,Q21004260,1,crime investigation subclass of investigation,crime investigation_Q16952708,investigation_Q21004260
cultural activities,Q1341006,has part,abroad,Q106856325,1,cultural activities has part abroad,cultural activities_Q1341006,abroad_Q106856325
cu lture,id-less,subclass of,generating relevant information,Q100526996,1,cu lture subclass of generating relevant information,cu lture_id-less,generating relevant information_Q100526996
crops,Q235352,subclass of,Arable land,Q843920,1,crops subclass of Arable land,crops_Q235352,Arable land_Q843920
crop,Q235352,instance of,land use,Q1165944,1,crop instance of land use,crop_Q235352,land use_Q1165944
critical dimensions,Q70731146,subclass of,critical,Q21604267,1,critical dimensions subclass of critical,critical dimensions_Q70731146,critical_Q21604267
criminal offenses,Q57448923,subclass of,legislation,Q820655,1,criminal offenses subclass of legislation,criminal offenses_Q57448923,legislation_Q820655
crime prevention,Q855848,subclass of,prevention,Q1717246,1,crime prevention subclass of prevention,crime prevention_Q855848,prevention_Q1717246
crime prevention,Q855848,subclass of,crime reduction,Q105537368,1,crime prevention subclass of crime reduction,crime prevention_Q855848,crime reduction_Q105537368
credit availability,Q59157084,facet of,credit,Q182076,1,credit availability facet of credit,credit availability_Q59157084,credit_Q182076
cultural activities,Q1341006,has part,st ructures,id-less,1,cultural activities has part st ructures,cultural activities_Q1341006,st ructures_id-less
court,Q41487,has part,cases,Q36870299,1,court has part cases,court_Q41487,cases_Q36870299
country’sdevelopment engine,id-less,has part,industrial sector,Q55639,1,country’sdevelopment engine has part industrial sector,country’sdevelopment engine_id-less,industrial sector_Q55639
counselling,Q4390239,part of,psychological,Q6667429,1,counselling part of psychological,counselling_Q4390239,psychological_Q6667429
councils,Q55557858,has part,chiefs,Q247731,1,councils has part chiefs,councils_Q55557858,chiefs_Q247731
cost-reflective pricing,id-less,subclass of,policies,Q47011897,1,cost-reflective pricing subclass of policies,cost-reflective pricing_id-less,policies_Q47011897
cost-recovery programme,id-less,facet of,public services,Q15817798,1,cost-recovery programme facet of public services,cost-recovery programme_id-less,public services_Q15817798
cost-benefit analysis,Q942582,studies,implemen tation,id-less,1,cost-benefit analysis studies implemen tation,cost-benefit analysis_Q942582,implemen tation_id-less
cost recovery,Q112846555,facet of,budget,Q41263,1,cost recovery facet of budget,cost recovery_Q112846555,budget_Q41263
cultural activities,Q1341006,has part,loca lly,id-less,1,cultural activities has part loca lly,cultural activities_Q1341006,loca lly_id-less
cultural awareness,Q96200433,facet of,raisin,Q13186,1,cultural awareness facet of raisin,cultural awareness_Q96200433,raisin_Q13186
